mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.5420711040496826,0.062153932965755054,0.1737833023071289,0.005449184849691637,1.0,0.1,5,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.65,0.625,0.6153846153846154,0.6301282051282051,0.01458949573941159,94
1.9214603900909424,0.23661599790413548,0.18920167287190756,0.017955274622971876,1.0,0.1,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.7,0.6,0.6153846153846154,0.6384615384615384,0.04396520051149292,66
4.82973583539327,0.1594312742917061,0.25224073727925617,0.017172208305712405,1.0,0.1,5,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.6,0.5897435897435898,0.5965811965811966,0.0048349181619592825,221
3.9395163853963218,0.08945212645363117,0.2505796750386556,0.015061662957167286,1.0,0.1,5,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.625,0.6,0.6153846153846154,0.6134615384615385,0.010296396412954505,163
2.80944554011027,0.2938791705223966,0.2739974657694499,0.019232623634290503,1.0,0.1,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.725,0.6,0.5897435897435898,0.6382478632478632,0.0614857620978658,68
1.0745604038238525,0.011098845358274025,0.09574826558430989,0.0029885410536538326,1.0,0.1,8,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.625,0.65,0.6153846153846154,0.6301282051282051,0.01458949573941159,94
1.073285182317098,0.010662559259917515,0.10218628247578938,0.004218805227371399,1.0,0.1,8,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.625,0.625,0.6410256410256411,0.6303418803418803,0.007554559628061431,74
0.9104502201080322,0.07848144103302485,0.10984325408935547,0.008440011028064454,1.0,0.1,8,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.65,0.625,0.6153846153846154,0.6301282051282051,0.01458949573941159,94
3.123056650161743,0.03793502188969477,0.167187770207723,0.001551304159093956,1.0,0.1,8,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.6,0.5897435897435898,0.5965811965811966,0.0048349181619592825,221
2.7426229317982993,0.25038038250468225,0.20254127184549967,0.0108676240627916,1.0,0.1,8,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.625,0.625,0.6410256410256411,0.6303418803418803,0.007554559628061431,74
1.7912438710530598,0.005012814985298812,0.1840379238128662,0.005452262868363966,1.0,0.1,8,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.65,0.6,0.6153846153846154,0.6217948717948718,0.020909623628589873,136
4.248086055119832,0.1997508916525191,0.24341471989949545,0.023776103949873315,1.0,0.1,8,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.6,0.5897435897435898,0.5965811965811966,0.0048349181619592825,221
4.704647382100423,0.4670523192923972,0.2819196383158366,0.035110483666935983,1.0,0.1,8,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.625,0.625,0.6410256410256411,0.6303418803418803,0.007554559628061431,74
2.9609247048695884,0.1851396376799276,0.28189635276794434,0.02274810320352435,1.0,0.1,8,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.675,0.6,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
1.1421887874603271,0.04249395439631311,0.09912459055582683,0.011325324020367952,1.0,0.1,10,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.6,0.675,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
1.083216905593872,0.011556400158669385,0.10374792416890462,0.006304996309281359,1.0,0.1,10,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.625,0.625,0.6410256410256411,0.6303418803418803,0.007554559628061431,74
0.8797454039255778,0.04892627138125898,0.11502448717753093,0.0023782154856929433,1.0,0.1,10,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.65,0.625,0.6153846153846154,0.6301282051282051,0.01458949573941159,94
5.401660521825154,0.4748699435650888,0.6826992034912109,0.014506023933186967,1.0,0.1,10,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.6,0.5897435897435898,0.5965811965811966,0.0048349181619592825,221
4.892555554707845,0.26174268310271187,0.7646064758300781,0.031772965899193116,1.0,0.1,10,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.625,0.625,0.6410256410256411,0.6303418803418803,0.007554559628061431,74
2.6362423102060952,0.9899014823315148,0.5846853256225586,0.15179586548490714,1.0,0.1,10,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.675,0.625,0.5897435897435898,0.6299145299145299,0.03497883479727841,119
16.82130781809489,1.073747510469127,0.5030496120452881,0.3251125272989693,1.0,0.1,10,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.575,0.5897435897435898,0.5882478632478633,0.010260860857729044,241
16.33419879277547,0.9237567089811596,0.2208386262257894,0.01058485169552461,1.0,0.1,10,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.625,0.6,0.6410256410256411,0.622008547008547,0.016881694200943348,127
13.58321499824524,0.036599047089222396,0.29897093772888184,0.04368148916016658,1.0,0.1,10,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7,0.625,0.6153846153846154,0.6467948717948718,0.03782594485110748,39
5.115811347961426,0.05052288815807873,0.4394415219624837,0.0030625606625017104,1.0,0.1,12,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.6,0.675,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
5.520697832107544,0.03760833747894444,0.45821579297383624,0.013821164486307269,1.0,0.1,12,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.625,0.625,0.6410256410256411,0.6303418803418803,0.007554559628061431,74
2.16906476020813,0.22000882225066706,0.11257894833882649,0.009921165785419675,1.0,0.1,12,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7,0.65,0.6153846153846154,0.6551282051282051,0.03473389021575399,19
2.910897970199585,0.34853655716963766,0.17157888412475586,0.020251711961810595,1.0,0.1,12,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.6,0.5897435897435898,0.5965811965811966,0.0048349181619592825,221
2.561493714650472,0.14051480878604697,0.18044169743855795,0.012732100469489867,1.0,0.1,12,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.625,0.625,0.6410256410256411,0.6303418803418803,0.007554559628061431,74
1.7079590956370037,0.005499003167440399,0.1610253651936849,0.0012670417565494954,1.0,0.1,12,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.725,0.625,0.6153846153846154,0.6551282051282051,0.04956251738481461,19
4.023552417755127,0.34464093355701175,0.22147822380065918,0.008419515541020864,1.0,0.1,12,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.575,0.5897435897435898,0.5882478632478633,0.010260860857729044,241
3.8739338715871177,0.2767003631104744,0.23071972529093424,0.01592976763351764,1.0,0.1,12,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.625,0.6,0.6410256410256411,0.622008547008547,0.016881694200943348,127
2.5603369871775308,0.14013808326915772,0.2280272642771403,0.011554115068647414,1.0,0.1,12,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.725,0.625,0.6153846153846154,0.6551282051282051,0.04956251738481461,19
1.0650331179300945,0.16012409115629064,0.08032043774922688,0.005027388515895715,1.0,0.2,5,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.675,0.675,0.6410256410256411,0.6636752136752136,0.016015666411490173,6
1.049519459406535,0.0686154699021316,0.08438420295715332,0.004675066336405156,1.0,0.2,5,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.6,0.65,0.6410256410256411,0.6303418803418803,0.021765524065379245,74
0.7241296768188477,0.0029189567133072252,0.08604590098063152,0.009902794657726595,1.0,0.2,5,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.675,0.65,0.6923076923076923,0.6724358974358976,0.017366945107876994,3
2.5722649097442627,0.25225625610604113,0.13475815455118814,0.01243107518277584,1.0,0.2,5,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.65,0.6,0.6153846153846154,0.6217948717948718,0.020909623628589873,136
2.1091083685557046,0.012586033864631413,0.15004611015319824,0.016127915781813162,1.0,0.2,5,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.625,0.575,0.6153846153846154,0.6051282051282051,0.02166249390861003,193
1.579707145690918,0.15871337457534015,0.14681394894917807,0.007348430021929353,1.0,0.2,5,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.725,0.6,0.6666666666666666,0.6638888888888889,0.051068823085695096,5
3.524887800216675,0.07885455896723154,0.18242955207824707,0.009541115237449342,1.0,0.2,5,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.7,0.575,0.6153846153846154,0.6301282051282051,0.052085059143004805,94
3.633171558380127,0.3387797110125737,0.21488229433695474,0.008954767019812123,1.0,0.2,5,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.65,0.575,0.6153846153846154,0.6134615384615385,0.03064880278944085,163
2.3520103295644126,0.27572878679991747,0.20922398567199707,0.013686636316024079,1.0,0.2,5,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 5, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.7,0.6,0.6410256410256411,0.6470085470085469,0.04104344343091612,37
1.1168128649393718,0.13344390865368494,0.08973312377929688,0.009886638206785875,1.0,0.2,8,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.7,0.575,0.6153846153846154,0.6301282051282051,0.052085059143004805,94
0.9620208740234375,0.02352445612351623,0.08318694432576497,0.004339218403102415,1.0,0.2,8,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.625,0.675,0.6153846153846154,0.6384615384615385,0.026133098859794254,56
0.8381219704945883,0.04934727204951413,0.09666887919108073,0.008650501878593281,1.0,0.2,8,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.675,0.65,0.6923076923076923,0.6724358974358976,0.017366945107876994,3
2.478328069051107,0.1246927342055409,0.13530810674031576,0.0020439079030845774,1.0,0.2,8,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.575,0.6410256410256411,0.6053418803418803,0.027218230194754056,184
2.286692460378011,0.004403262023373026,0.14987659454345703,0.007600013009432487,1.0,0.2,8,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.625,0.625,0.6153846153846154,0.6217948717948718,0.004532735776836827,136
1.6491749286651611,0.12933479118660626,0.15899252891540527,0.004883330454741871,1.0,0.2,8,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
3.9920198917388916,0.10614990415847447,0.19731680552164713,0.009593743311111694,1.0,0.2,8,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.525,0.6410256410256411,0.5886752136752137,0.04803939656038767,237
3.7067484855651855,0.010985455049555837,0.21160316467285156,0.014452141890352127,1.0,0.2,8,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.625,0.625,0.6153846153846154,0.6217948717948718,0.004532735776836827,136
2.4930469195048013,0.08259980357977188,0.2308033307393392,0.0024560686605616887,1.0,0.2,8,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 8, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.675,0.6,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
1.050935427347819,0.04468220456814884,0.07701508204142253,0.002181915771385502,1.0,0.2,10,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.7,0.575,0.6153846153846154,0.6301282051282051,0.052085059143004805,94
1.1095092296600342,0.017810208749508883,0.10276508331298828,0.007555036016366459,1.0,0.2,10,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
0.8772110939025879,0.027578952199375947,0.09640391667683919,0.007225918621415518,1.0,0.2,10,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.675,0.625,0.717948717948718,0.6726495726495726,0.03798253479012697,2
2.5774308840433755,0.12044158155968478,0.1309969425201416,0.0069136554642257935,1.0,0.2,10,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.575,0.6410256410256411,0.6053418803418803,0.027218230194754056,184
2.4220073223114014,0.08682382448067104,0.1450504461924235,0.007646455033970267,1.0,0.2,10,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.675,0.6,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
1.6866958141326904,0.10074390579642328,0.14373175303141275,0.006430891074955796,1.0,0.2,10,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.675,0.625,0.6153846153846154,0.6384615384615385,0.026133098859794254,56
4.110865434010823,0.2842145810836639,0.20978474617004395,0.00468455634716574,1.0,0.2,10,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.525,0.6410256410256411,0.5886752136752137,0.04803939656038767,237
3.7324405511220298,0.05065682707327483,0.25660355885823566,0.009152888049644812,1.0,0.2,10,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.675,0.625,0.6153846153846154,0.6384615384615385,0.026133098859794254,56
2.5990877946217856,0.10922950643817846,0.24345548947652182,0.01220063072985306,1.0,0.2,10,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 10, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.675,0.6,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
1.1456191539764404,0.1653048230869008,0.09245848655700684,0.007695110782731602,1.0,0.2,12,100,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.5}",0.7,0.575,0.6153846153846154,0.6301282051282051,0.052085059143004805,94
1.1399081548055012,0.14238778716383538,0.09766825040181477,0.0059915617048792585,1.0,0.2,12,100,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
0.8827335834503174,0.006463333643734462,0.1234275499979655,0.009444699774612219,1.0,0.2,12,100,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.675,0.625,0.6666666666666666,0.6555555555555556,0.02187224409447726,7
2.9614007472991943,0.1049583698269046,0.16006573041280112,0.010648411436038339,1.0,0.2,12,300,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.5}",0.6,0.575,0.6410256410256411,0.6053418803418803,0.027218230194754056,184
2.857575019200643,0.07206633171898069,0.18300700187683105,0.01565594489988329,1.0,0.2,12,300,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.675,0.6,0.6153846153846154,0.6301282051282051,0.03234480977318686,94
1.8942737579345703,0.009561456625108876,0.18151545524597168,0.004614120795832515,1.0,0.2,12,300,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
4.0551488399505615,0.028107939459094903,0.17304301261901855,0.008251611915061949,1.0,0.2,12,500,0.5,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.5}",0.6,0.525,0.6410256410256411,0.5886752136752137,0.04803939656038767,237
3.304368495941162,0.05528823560242315,0.1071481704711914,0.0021118576277280744,1.0,0.2,12,500,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 0.8}",0.675,0.625,0.6153846153846154,0.6384615384615385,0.026133098859794254,56
2.3066248893737793,0.01806804800376125,0.1432927449544271,0.010300537198895496,1.0,0.2,12,500,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.2, 'model__max_depth': 12, 'model__n_estimators': 500, 'model__subsample': 1.0}",0.675,0.625,0.6410256410256411,0.647008547008547,0.020846204658565872,26
